CSD Code / Code de la SDR 1996,CSD Name / Nom de la SDR 1996,2A Population / Population 2A 1996,Income / Revenu 1996,Education / Scolarité 1996,Housing / Logement 1996,Labour Force Activity / Activité sur le marché du travail 1996,CWB / IBC 1996,Community Type / Type de collectivité 1996
4709069,Stenen,100, , , , ,64,Non-Aboriginal Communities
4709071,Hyas,119, , , , ,65,Non-Aboriginal Communities
4709072,Norquay,505,66,20,93,87,66,Non-Aboriginal Communities
4709075,Livingston No. 331,497,60,14,95,91,65,Non-Aboriginal Communities
4709076,Arran,53, , , , ,,Non-Aboriginal Communities
4709819,Cote 64,529,35,24,67,57,46,First Nations Communities
4709820,Keeseekoose 66,492,33,34,71,67,51,First Nations Communities
4709821,The Key 65,99, , , , ,57,First Nations Communities
4709822,Keeseekoose 66A,33, , , , ,,First Nations Communities
4710002,Hubbard,53, , , , ,,Non-Aboriginal Communities
4710003,Ituna Bon Accord No. 246,559,66,28,89,96,69,Non-Aboriginal Communities
4710004,Ituna,743,69,24,92,87,68,Non-Aboriginal Communities
4710008,Kellross No. 247,541,65,34,91,91,70,Non-Aboriginal Communities
4710009,Kelliher,338,66,23,96,83,67,Non-Aboriginal Communities
4710011,Leross,82, , , , ,,Non-Aboriginal Communities
4710012,Lestock,301,65,29,88,75,64,Non-Aboriginal Communities
4710014,Touchwood No. 248,413,68,31,84,99,71,Non-Aboriginal Communities
4710021,Mount Hope No. 279,644,76,32,95,95,74,Non-Aboriginal Communities
4710022,Semans,315,71,34,93,88,71,Non-Aboriginal Communities
4710026,Kutawa No. 278,352,61,34,84,86,66,Non-Aboriginal Communities
4710027,Raymore,667,73,33,95,89,72,Non-Aboriginal Communities
4710028,Quinton,138, , , , ,64,Non-Aboriginal Communities
4710029,Punnichy,338,69,32,100,82,71,Non-Aboriginal Communities
4710031,Emerald No. 277,644,69,32,97,90,72,Non-Aboriginal Communities
4710032,Wishart,153, , , , ,64,Non-Aboriginal Communities
4710034,Chorney Beach,11, , , , ,,Non-Aboriginal Communities
4710036,Foam Lake No. 276,838,55,26,90,93,66,Non-Aboriginal Communities
4710037,West Bend,7, , , , ,,Non-Aboriginal Communities
4710038,Foam Lake,"1,303",70,27,93,85,69,Non-Aboriginal Communities
4710041,Elfros No. 307,615,74,31,89,95,72,Non-Aboriginal Communities
4710042,Leslie,34, , , , ,,Non-Aboriginal Communities
4710043,Elfros,167, , , , ,76,Non-Aboriginal Communities
4710046,Big Quill No. 308,748,75,36,94,97,75,Non-Aboriginal Communities
4710047,Wynyard,"1,954",79,33,92,91,74,Non-Aboriginal Communities
4710051,Dafoe,23, , , , ,,Non-Aboriginal Communities
4710052,Prairie Rose No. 309,364,76,30,99,95,75,Non-Aboriginal Communities
4710054,Jansen,167, , , , ,76,Non-Aboriginal Communities
4710056,Leroy No. 339,667,71,35,93,93,73,Non-Aboriginal Communities
4710058,Leroy,420,77,40,97,89,75,Non-Aboriginal Communities
4710061,Lakeside No. 338,523,62,45,93,92,73,Non-Aboriginal Communities
4710062,Watson,837,73,38,95,91,74,Non-Aboriginal Communities
4710064,Quill Lake,463,76,29,96,90,73,Non-Aboriginal Communities
4710066,Lakeview No. 337,585,75,44,86,94,75,Non-Aboriginal Communities
4710068,Wadena,"1,477",73,29,95,86,71,Non-Aboriginal Communities
4710071,Sasman No. 336,"1,031",66,30,88,94,69,Non-Aboriginal Communities
4710072,Margo,127, , , , ,66,Non-Aboriginal Communities
4710822,Muskowekwan 85,315,33,17,72,68,47,First Nations Communities
4710823,Gordon 86,623,45,29,68,69,53,First Nations Communities
4710824,Day Star 87,130, , , , ,50,First Nations Communities
4710825,Poor Man 88,693,37,28,63,62,47,First Nations Communities
4710826,Fishing Lake 89,367,32,11,75,58,44,First Nations Communities
4711002,Duval,98, , , , ,65,Non-Aboriginal Communities
4711003,Last Mountain Valley No. 250,395,83,38,93,91,76,Non-Aboriginal Communities
4711004,Govan,316,87,31,96,98,78,Non-Aboriginal Communities
4711006,Big Arm No. 251,299,80,42,98,91,78,Non-Aboriginal Communities
4711007,Etter's Beach,4, , , , ,,Non-Aboriginal Communities
4711008,Imperial,382,79,44,92,87,76,Non-Aboriginal Communities
4711009,Liberty,101, , , , ,80,Non-Aboriginal Communities
4711011,Arm River No. 252,304,70,54,89,96,77,Non-Aboriginal Communities
4711012,Girvin,33, , , , ,,Non-Aboriginal Communities
4711014,Davidson,"1,105",76,36,95,89,74,Non-Aboriginal Communities
4711016,Willner No. 253,316,77,38,95,93,76,Non-Aboriginal Communities
4711018,Loreburn No. 254,422,73,47,90,91,75,Non-Aboriginal Communities
4711019,Elbow,295,72,48,98,77,74,Non-Aboriginal Communities
4711021,Loreburn,150, , , , ,76,Non-Aboriginal Communities
4711022,Strongfield,49, , , , ,,Non-Aboriginal Communities
4711024,Hawarden,81, , , , ,69,Non-Aboriginal Communities
4711026,Rudy No. 284,428,73,46,95,91,76,Non-Aboriginal Communities
4711027,Outlook,"2,116",77,41,96,85,75,Non-Aboriginal Communities
4711028,Broderick,86, , , , ,74,Non-Aboriginal Communities
4711029,Glenside,69, , , , ,,Non-Aboriginal Communities
4711031,Rosedale No. 283,520,71,39,94,92,74,Non-Aboriginal Communities
4711032,Hanley,491,68,28,92,86,69,Non-Aboriginal Communities
4711034,McCraney No. 282,478,69,24,93,91,69,Non-Aboriginal Communities
4711036,Kenaston,323,79,36,91,85,73,Non-Aboriginal Communities
4711038,Bladworth,76, , , , ,,Non-Aboriginal Communities
4711039,Wood Creek No. 281,351,69,35,84,98,72,Non-Aboriginal Communities
4711041,Simpson,208, , , , ,75,Non-Aboriginal Communities
4711042,Wreford No. 280,232, , , , ,73,Non-Aboriginal Communities
4711044,Nokomis,469,81,31,97,90,75,Non-Aboriginal Communities
4711046,Usborne No. 310,598,70,46,98,93,77,Non-Aboriginal Communities
4711047,Lockwood,24, , , , ,,Non-Aboriginal Communities
4711048,Drake,247, , , , ,76,Non-Aboriginal Communities
4711049,Lanigan,"1,368",81,50,97,87,79,Non-Aboriginal Communities
4711051,Guernsey,129, , , , ,73,Non-Aboriginal Communities
4711052,Morris No. 312,448,80,45,94,98,79,Non-Aboriginal Communities
4711053,Watrous,"1,860",81,33,97,91,76,Non-Aboriginal Communities
4711054,Manitou Beach,147, , , , ,83,Non-Aboriginal Communities
4711056,Young,320,81,42,96,84,76,Non-Aboriginal Communities
4711058,Zelma,43, , , , ,,Non-Aboriginal Communities
4711059,Lost River No. 313,230, , , , ,74,Non-Aboriginal Communities
4711060,Thode,90, , , , ,85,Non-Aboriginal Communities
4711061,Dundurn No. 314,555,72,38,98,93,75,Non-Aboriginal Communities
4711063,Dundurn,476,76,36,97,87,74,Non-Aboriginal Communities
4711064,Shields,78, , , , ,80,Non-Aboriginal Communities
4711065,Corman Park No. 344,"7,152",81,46,96,92,79,Non-Aboriginal Communities
4711066,Saskatoon,"193,647",80,53,96,87,79,Non-Aboriginal Communities
4711067,Langham,"1,104",77,45,97,92,78,Non-Aboriginal Communities
4711068,Warman,"2,839",71,37,97,89,74,Non-Aboriginal Communities
4711069,Blucher No. 343,"1,155",77,43,96,89,76,Non-Aboriginal Communities
4711070,Martensville,"3,477",71,41,97,89,74,Non-Aboriginal Communities
4711071,Bradwell,145, , , , ,74,Non-Aboriginal Communities
4711072,Allan,702,71,33,89,85,70,Non-Aboriginal Communities
4711073,Dalmeny,"1,470",71,48,98,89,76,Non-Aboriginal Communities
4711074,Elstow,93, , , , ,59,Non-Aboriginal Communities
4711075,Osler,618,63,26,90,90,67,Non-Aboriginal Communities
4711076,Colonsay No. 342,322,80,49,96,93,80,Non-Aboriginal Communities
4711077,Clavet,339,63,37,93,89,71,Non-Aboriginal Communities
4711078,Meacham,79, , , , ,69,Non-Aboriginal Communities
4711079,Colonsay,428,78,43,94,91,77,Non-Aboriginal Communities
4711091,Viscount No. 341,494,72,38,95,94,75,Non-Aboriginal Communities
4711092,Viscount,295,82,25,97,87,73,Non-Aboriginal Communities
4711094,Plunkett,85, , , , ,77,Non-Aboriginal Communities
4711096,Wolverine No. 340,541,75,34,96,91,74,Non-Aboriginal Communities
4711828,White Cap 94,175, , , , ,52,First Nations Communities
4712001,Pleasant Valley No. 288,418,74,46,95,100,79,Non-Aboriginal Communities
4712004,St. Andrews No. 287,620,81,47,97,93,80,Non-Aboriginal Communities
4712006,Rosetown,"2,496",80,43,95,91,77,Non-Aboriginal Communities
4712008,Zealandia,117, , , , ,74,Non-Aboriginal Communities
4712009,Sovereign,58, , , , ,,Non-Aboriginal Communities
4712011,Milden No. 286,326,90,37,97,90,78,Non-Aboriginal Communities
4712012,Milden,208, , , , ,80,Non-Aboriginal Communities
4712014,Wiseton,125, , , , ,70,Non-Aboriginal Communities
4712016,Dinsmore,328,76,23,92,93,71,Non-Aboriginal Communities
4712019,Macrorie,110, , , , ,67,Non-Aboriginal Communities
4712020,Fertile Valley No. 285,610,77,40,94,94,76,Non-Aboriginal Communities
4712021,Bounty,18, , , , ,,Non-Aboriginal Communities
4712022,Conquest,195, , , , ,74,Non-Aboriginal Communities
4712026,Montrose No. 315,693,61,30,88,91,67,Non-Aboriginal Communities
4712029,Harris No. 316,276,81,38,89,96,76,Non-Aboriginal Communities
4712031,Tessier,29, , , , ,,Non-Aboriginal Communities
4712032,Harris,245, , , , ,80,Non-Aboriginal Communities
4712034,Marriott No. 317,493,68,36,96,95,74,Non-Aboriginal Communities
4712038,Mountain View No. 318,371,86,39,95,96,79,Non-Aboriginal Communities
4712039,Herschel,44, , , , ,,Non-Aboriginal Communities
4712042,Biggar No. 347,"1,022",67,35,91,92,71,Non-Aboriginal Communities
4712044,Springwater,20, , , , ,,Non-Aboriginal Communities
4712046,Biggar,"2,351",78,36,93,86,73,Non-Aboriginal Communities
4712050,Perdue No. 346,439,84,41,100,93,79,Non-Aboriginal Communities
4712051,Perdue,403,75,27,94,91,71,Non-Aboriginal Communities
4712052,Kinley,31, , , , ,,Non-Aboriginal Communities
4712054,Vanscoy No. 345,"2,423",77,46,95,93,78,Non-Aboriginal Communities
4712056,Delisle,840,78,31,93,86,72,Non-Aboriginal Communities
4712058,Vanscoy,316,75,39,100,92,77,Non-Aboriginal Communities
4712059,Asquith,533,65,36,89,83,68,Non-Aboriginal Communities
4712064,Eagle Creek No. 376,601,65,27,96,90,70,Non-Aboriginal Communities
4712066,Arelee,19, , , , ,,Non-Aboriginal Communities
4712069,Glenside No. 377,394,68,29,99,88,71,Non-Aboriginal Communities
4712072,Rosemount No. 378,208, , , , ,75,Non-Aboriginal Communities
4712074,Cando,106, , , , ,74,Non-Aboriginal Communities
4712076,Prairie No. 408,559,74,34,97,99,76,Non-Aboriginal Communities
4712078,Battle River No. 438,854,77,45,96,92,78,Non-Aboriginal Communities
4712079,Battleford,"3,936",77,42,97,89,76,Non-Aboriginal Communities
4712829,Red Pheasant 108,598,39,14,68,59,45,First Nations Communities
4712830,Mosquito 109,368,30,6,63,39,35,First Nations Communities
4712832,Grizzly Bear's Head 110 and Lean Man 111,66, , , , ,50,First Nations Communities
4712833,Sweet Grass 113,587,39,23,65,62,47,First Nations Communities
4713002,Brock,142, , , , ,71,Non-Aboriginal Communities
4713004,Netherhill,39, , , , ,,Non-Aboriginal Communities
4713006,Kindersley No. 290,"1,188",71,44,93,92,75,Non-Aboriginal Communities
4713008,Kindersley,"4,679",81,42,92,92,77,Non-Aboriginal Communities
4713009,Flaxcombe,126, , , , ,73,Non-Aboriginal Communities
4713011,Milton No. 292,227, , , , ,79,Non-Aboriginal Communities
4713012,Alsask,237, , , , ,70,Non-Aboriginal Communities
4713014,Marengo,61, , , , ,,Non-Aboriginal Communities
4713016,Antelope Park No. 322,179, , , , ,72,Non-Aboriginal Communities
4713018,Loverna,12, , , , ,,Non-Aboriginal Communities
4713019,Prairiedale No. 321,263,68,42,95,91,74,Non-Aboriginal Communities
4713021,Major,72, , , , ,72,Non-Aboriginal Communities
4713022,Smiley,68, , , , ,72,Non-Aboriginal Communities
4713024,Oakdale No. 320,354,87,40,94,95,79,Non-Aboriginal Communities
4713026,Coleville,323,80,32,98,88,75,Non-Aboriginal Communities
4713028,Winslow No. 319,390,82,36,96,90,76,Non-Aboriginal Communities
4713029,Dodsland,241, , , , ,76,Non-Aboriginal Communities
4713031,Plenty,138, , , , ,85,Non-Aboriginal Communities
4713032,Grandview No. 349,480,66,33,98,97,73,Non-Aboriginal Communities
4713033,Ruthilda,14, , , , ,,Non-Aboriginal Communities
4713034,Kelfield,5, , , , ,,Non-Aboriginal Communities
4713036,Handel,42, , , , ,,Non-Aboriginal Communities
4713038,Mariposa No. 350,291,78,50,98,92,80,Non-Aboriginal Communities
4713039,Tramping Lake,118, , , , ,75,Non-Aboriginal Communities
4713041,Progress No. 351,377,78,44,100,95,79,Non-Aboriginal Communities
4713042,Kerrobert,"1,109",80,38,94,89,75,Non-Aboriginal Communities
4713044,Luseland,622,84,38,98,90,77,Non-Aboriginal Communities
4713046,Heart's Hill No. 352,359,74,29,99,98,75,Non-Aboriginal Communities
4713049,Eye Hill No. 382,691,75,28,100,96,74,Non-Aboriginal Communities
4713051,Macklin,"1,281",77,38,93,91,75,Non-Aboriginal Communities
4713052,Evesham,40, , , , ,,Non-Aboriginal Communities
4713053,Primate,69, , , , ,,Non-Aboriginal Communities
4713054,Denzil,194, , , , ,72,Non-Aboriginal Communities
4713056,Grass Lake No. 381,553,62,38,85,92,70,Non-Aboriginal Communities
4713058,Salvador,42, , , , ,,Non-Aboriginal Communities
4713059,Tramping Lake No. 380,408,65,29,93,99,71,Non-Aboriginal Communities
4713062,Scott,118, , , , ,74,Non-Aboriginal Communities
4713064,Reford No. 379,367,81,38,95,94,77,Non-Aboriginal Communities
4713067,Landis,189, , , , ,78,Non-Aboriginal Communities
4713068,Buffalo No. 409,473,75,33,93,95,74,Non-Aboriginal Communities
4713069,Wilkie,"1,364",75,35,93,83,71,Non-Aboriginal Communities
4713072,Round Valley No. 410,474,66,48,96,97,77,Non-Aboriginal Communities
4713073,Adanac,6, , , , ,,Non-Aboriginal Communities
4713074,Unity,"2,200",81,35,96,91,76,Non-Aboriginal Communities
4713076,Senlac No. 411,296,82,48,99,92,80,Non-Aboriginal Communities
4713078,Senlac,78, , , , ,72,Non-Aboriginal Communities
4713079,Manitou Lake No. 442,618,71,38,96,90,74,Non-Aboriginal Communities
4713091,Marsden,263,71,33,85,91,70,Non-Aboriginal Communities
4713092,Hillsdale No. 440,615,67,28,86,93,68,Non-Aboriginal Communities
4713094,Neilburg,345,75,25,97,90,72,Non-Aboriginal Communities
4713096,Cut Knife No. 439,486,72,38,94,97,75,Non-Aboriginal Communities
4713098,Cut Knife,585,75,36,100,88,75,Non-Aboriginal Communities
4713099,Rockhaven,33, , , , ,,Non-Aboriginal Communities
4713835,Poundmaker 114,375,45,27,65,66,51,First Nations Communities
4713836,Little Pine and Lucky Man 116,539,38,26,64,59,47,First Nations Communities
4714001,Hudson Bay No. 394,"1,577",76,37,95,87,74,Non-Aboriginal Communities
4714004,Hudson Bay,"1,883",79,31,94,81,71,Non-Aboriginal Communities
4714006,Porcupine No. 395,"1,150",70,23,92,84,67,Non-Aboriginal Communities
4714007,Porcupine Plain,866,74,27,98,86,71,Non-Aboriginal Communities
4714008,Carragana,39, , , , ,,Non-Aboriginal Communities
4714009,Weekes,84, , , , ,58,Non-Aboriginal Communities
4714021,Kelvington No. 366,668,64,24,90,87,66,Non-Aboriginal Communities
4714022,Kelvington,"1,046",69,21,93,90,68,Non-Aboriginal Communities
4714023,Ponass Lake No. 367,767,66,27,93,91,69,Non-Aboriginal Communities
4714024,Rose Valley,406,71,33,93,83,70,Non-Aboriginal Communities
4714025,Fosston,85, , , , ,61,Non-Aboriginal Communities
4714026,Spalding No. 368,681,70,34,95,95,74,Non-Aboriginal Communities
4714028,Spalding,281,68,19,94,93,68,Non-Aboriginal Communities
4714030,Pleasantdale,113, , , , ,69,Non-Aboriginal Communities
4714032,Naicam,789,75,31,98,88,73,Non-Aboriginal Communities
4714034,Barrier Valley No. 397,615,70,26,94,89,70,Non-Aboriginal Communities
4714035,Pleasantdale No. 398,709,63,34,86,88,68,Non-Aboriginal Communities
4714036,Archerwill,254,63,32,96,83,69,Non-Aboriginal Communities
4714038,Bjorkdale No. 426,"1,111",65,28,94,91,69,Non-Aboriginal Communities
4714039,Mistatim,114, , , , ,68,Non-Aboriginal Communities
4714041,Bjorkdale,262,68,28,96,86,69,Non-Aboriginal Communities
4714043,Tisdale No. 427,"1,137",85,35,94,93,77,Non-Aboriginal Communities
4714044,Tisdale,"2,966",76,36,96,87,74,Non-Aboriginal Communities
4714047,Star City No. 428,"1,052",76,37,96,93,76,Non-Aboriginal Communities
4714048,Valparaiso,18, , , , ,,Non-Aboriginal Communities
4714049,Star City,492,66,22,88,80,64,Non-Aboriginal Communities
4714051,Melfort,"5,759",75,38,95,88,74,Non-Aboriginal Communities
4714053,Willow Creek No. 458,918,71,31,94,92,72,Non-Aboriginal Communities
4714056,Connaught No. 457,815,72,34,93,93,73,Non-Aboriginal Communities
4714058,Ridgedale,104, , , , ,69,Non-Aboriginal Communities
4714059,Arborfield No. 456,498,82,42,94,93,78,Non-Aboriginal Communities
4714061,Zenon Park,259,71,37,92,97,74,Non-Aboriginal Communities
4714062,Arborfield,437,68,22,89,91,67,Non-Aboriginal Communities
4714067,Moose Range No. 486,"1,300",69,33,92,93,72,Non-Aboriginal Communities
4714068,Tobin Lake,26, , , , ,,Non-Aboriginal Communities
4714069,Carrot River,"1,032",73,28,94,84,70,Non-Aboriginal Communities
4714072,Nipawin No. 487,"1,269",74,42,99,86,75,Non-Aboriginal Communities
4714073,Aylsham,91, , , , ,78,Non-Aboriginal Communities
4714074,Codette,278,61,22,82,71,59,Non-Aboriginal Communities
4714076,Nipawin,"4,318",76,37,95,84,73,Non-Aboriginal Communities
4714077,Torch River No. 488,"1,827",72,33,93,92,72,Non-Aboriginal Communities
4714079,White Fox,402,69,28,95,83,69,Non-Aboriginal Communities
4714091,Love,83, , , , ,67,Non-Aboriginal Communities
4714092,Choiceland,417,68,21,94,74,64,Non-Aboriginal Communities
4714093,Smeaton,192, , , , ,72,Non-Aboriginal Communities
4714839,Shoal Lake 28A,330,32,20,43,61,39,First Nations Communities
4714840,Red Earth 29,236, , , , ,48,First Nations Communities
4714841,Yellowquill 90,429,30,10,57,58,39,First Nations Communities
4714842,Kinistin 91,238, , , , ,48,First Nations Communities
4714845,Carrot River 29A,376,6,11,44,50,28,First Nations Communities
4715001,St. Peter No. 369,949,72,33,87,95,72,Non-Aboriginal Communities
4715002,Englefeld,223, , , , ,75,Non-Aboriginal Communities
4715003,St. Gregor,128, , , , ,71,Non-Aboriginal Communities
4715004,Muenster,381,73,46,92,89,75,Non-Aboriginal Communities
4715005,Annaheim,214, , , , ,69,Non-Aboriginal Communities
4715006,Lake Lenore,290,70,35,84,91,70,Non-Aboriginal Communities
4715007,Humboldt No. 370,960,74,41,92,92,75,Non-Aboriginal Communities
4715008,Humboldt,"5,074",76,35,97,89,74,Non-Aboriginal Communities
4715011,Bayne No. 371,615,68,39,94,97,74,Non-Aboriginal Communities
4715012,Bruno,648,75,30,99,88,73,Non-Aboriginal Communities
4715014,Grant No. 372,490,61,32,98,95,72,Non-Aboriginal Communities
4715016,Prud'Homme,224, , , , ,66,Non-Aboriginal Communities
4715017,Vonda,289,66,31,96,81,69,Non-Aboriginal Communities
4715018,Aberdeen No. 373,758,69,44,95,96,76,Non-Aboriginal Communities
4715019,Aberdeen,474,75,43,88,88,74,Non-Aboriginal Communities
4715026,Laird No. 404,"1,070",70,41,94,93,75,Non-Aboriginal Communities
4715027,Hepburn,442,72,28,94,86,70,Non-Aboriginal Communities
4715028,Waldheim,841,65,32,98,84,70,Non-Aboriginal Communities
4715029,Laird,235, , , , ,74,Non-Aboriginal Communities
4715031,Rosthern No. 403,"1,816",64,33,91,92,70,Non-Aboriginal Communities
4715032,Rosthern,"1,564",71,35,96,80,70,Non-Aboriginal Communities
4715034,Hague,688,72,25,95,91,71,Non-Aboriginal Communities
4715036,Fish Creek No. 402,380,67,28,99,93,72,Non-Aboriginal Communities
4715038,Alvena,79, , , , ,79,Non-Aboriginal Communities
4715039,Hoodoo No. 401,676,72,34,98,93,74,Non-Aboriginal Communities
4715041,Cudworth,752,76,35,94,88,73,Non-Aboriginal Communities
4715042,Wakaw,869,76,27,95,85,71,Non-Aboriginal Communities
4715043,Wakaw Lake,12, , , , ,,Non-Aboriginal Communities
4715044,Three Lakes No. 400,682,68,30,97,95,72,Non-Aboriginal Communities
4715045,Pilger,106, , , , ,66,Non-Aboriginal Communities
4715046,St. Benedict,119, , , , ,67,Non-Aboriginal Communities
4715047,Middle Lake,268,73,25,100,85,71,Non-Aboriginal Communities
4715048,Lake Lenore No. 399,555,71,31,92,95,72,Non-Aboriginal Communities
4715049,St. Brieux,507,88,44,96,95,81,Non-Aboriginal Communities
4715051,Flett's Springs No. 429,822,78,43,96,94,78,Non-Aboriginal Communities
4715052,Beatty,87, , , , ,80,Non-Aboriginal Communities
4715054,Invergordon No. 430,724,69,36,95,90,72,Non-Aboriginal Communities
4715056,Yellow Creek,73, , , , ,59,Non-Aboriginal Communities
4715057,St. Louis No. 431,"1,227",70,41,93,91,74,Non-Aboriginal Communities
4715058,Domremy,156, , , , ,69,Non-Aboriginal Communities
4715059,St. Louis,437,63,25,100,78,67,Non-Aboriginal Communities
4715061,Duck Lake No. 463,953,69,36,87,88,70,Non-Aboriginal Communities
4715062,Duck Lake,667,66,28,86,82,66,Non-Aboriginal Communities
4715064,Prince Albert No. 461,"3,322",75,37,95,91,74,Non-Aboriginal Communities
4715066,Prince Albert,"34,777",76,44,93,84,74,Non-Aboriginal Communities
4715067,Birch Hills No. 460,775,73,35,96,93,74,Non-Aboriginal Communities
4715068,Birch Hills,945,74,37,93,86,73,Non-Aboriginal Communities
4715070,Candle Lake,463,85,44,94,71,73,Non-Aboriginal Communities
4715071,Kinistino No. 459,866,69,34,96,89,72,Non-Aboriginal Communities
4715072,Weldon,225, , , , ,67,Non-Aboriginal Communities
4715074,Kinistino,691,76,30,96,89,73,Non-Aboriginal Communities
4715075,Lakeland No. 521,581,95,40,93,73,75,Non-Aboriginal Communities
4715076,Christopher Lake,200, , , , ,71,Non-Aboriginal Communities
4715079,Garden River No. 490,709,76,29,94,88,72,Non-Aboriginal Communities
4715085,Albertville,122, , , , ,80,Non-Aboriginal Communities
4715091,Weirdale,63, , , , ,,Non-Aboriginal Communities
4715092,Meath Park,210, , , , ,73,Non-Aboriginal Communities
4715094,Buckland No. 491,"3,444",80,45,96,89,77,Non-Aboriginal Communities
4715098,Paddockwood,187, , , , ,67,Non-Aboriginal Communities
4715099,Paddockwood No. 520,"1,062",67,34,88,87,69,Non-Aboriginal Communities
4715844,One Arrow 95,243, , , , ,30,First Nations Communities
4715845,Beardy's 97 and Okemasis 96,"1,213",41,33,52,60,47,First Nations Communities
4715846,Opawakoscikan,0, , , , ,,First Nations Communities
4715847,Muskoday First Nation 99,448,51,40,81,73,61,First Nations Communities
4715848,Wahpeton 94A,163, , , , ,62,First Nations Communities
4715849,James Smith 100,635,36,24,59,52,43,First Nations Communities
4715850,Cumberland 100A,327,41,15,64,60,45,First Nations Communities
4715851,Little Red River 106C,239, , , , ,49,First Nations Communities
4715853,Montreal Lake 106B,232, , , , ,45,First Nations Communities
4716002,Denholm,63, , , , ,,Non-Aboriginal Communities
4716003,Ruddell,24, , , , ,,Non-Aboriginal Communities
4716004,Maymont,156, , , , ,70,Non-Aboriginal Communities
4716005,Mayfield No. 406,484,66,44,93,90,73,Non-Aboriginal Communities
4716008,Great Bend No. 405,542,77,33,90,94,74,Non-Aboriginal Communities
4716009,Radisson,403,74,32,94,85,71,Non-Aboriginal Communities
4716011,Borden,217, , , , ,70,Non-Aboriginal Communities
4716013,Blaine Lake No. 434,374,58,37,89,90,68,Non-Aboriginal Communities
4716014,Marcelin,182, , , , ,68,Non-Aboriginal Communities
4716016,Blaine Lake,516,63,28,90,71,63,Non-Aboriginal Communities
4716018,Redberry No. 435,464,75,27,93,96,73,Non-Aboriginal Communities
4716019,Krydor,29, , , , ,,Non-Aboriginal Communities
4716022,Hafford,424,75,27,94,86,71,Non-Aboriginal Communities
4716023,Douglas No. 436,478,71,33,84,92,70,Non-Aboriginal Communities
4716024,Speers,84, , , , ,,Non-Aboriginal Communities
4716026,Richard,17, , , , ,,Non-Aboriginal Communities
4716028,North Battleford No. 437,984,76,47,89,92,76,Non-Aboriginal Communities
4716029,North Battleford,"14,051",75,39,94,85,73,Non-Aboriginal Communities
4716033,Round Hill No. 467,458,71,29,96,97,73,Non-Aboriginal Communities
4716034,Rabbit Lake,117, , , , ,74,Non-Aboriginal Communities
4716038,Meeting Lake No. 466,508,61,24,89,91,66,Non-Aboriginal Communities
4716041,Leask No. 464,846,56,28,92,93,67,Non-Aboriginal Communities
4716042,Leask,435,70,38,87,91,71,Non-Aboriginal Communities
4716043,Pebble Baye,16, , , , ,,Non-Aboriginal Communities
4716044,Parkside,119, , , , ,73,Non-Aboriginal Communities
4716046,Shellbrook No. 493,"1,793",76,44,93,90,76,Non-Aboriginal Communities
4716047,Shellbrook,"1,234",73,35,98,87,73,Non-Aboriginal Communities
4716051,Canwood No. 494,"1,718",65,33,90,89,69,Non-Aboriginal Communities
4716052,Canwood,345,81,32,92,90,74,Non-Aboriginal Communities
4716053,Prince Albert National Park,151, , , , ,83,Non-Aboriginal Communities
4716054,Debden,423,64,24,82,61,58,Non-Aboriginal Communities
4716056,Spiritwood No. 496,"1,504",72,29,96,87,71,Non-Aboriginal Communities
4716057,Shell Lake,172, , , , ,67,Non-Aboriginal Communities
4716058,Spiritwood,924,72,34,92,81,70,Non-Aboriginal Communities
4716059,Big Shell,7, , , , ,,Non-Aboriginal Communities
4716060,Echo Bay,9, , , , ,,Non-Aboriginal Communities
4716061,Leoville,359,71,22,93,73,65,Non-Aboriginal Communities
4716062,Medstead No. 497,651,62,37,91,93,71,Non-Aboriginal Communities
4716063,Medstead,162, , , , ,65,Non-Aboriginal Communities
4716072,Big River,826,79,37,88,83,72,Non-Aboriginal Communities
4716075,Big River No. 555,872,80,31,93,90,74,Non-Aboriginal Communities
4716077,Chitek Lake,214, , , , ,68,Non-Aboriginal Communities
4716854,Muskeg Lake 102,268,45,36,86,74,60,First Nations Communities
4716855,Mistawasis 103,523,43,30,64,61,50,First Nations Communities
4716856,Sturgeon Lake 101,594,41,26,54,56,44,First Nations Communities
4716857,Little Red River 106D,0, , , , ,,First Nations Communities
4716858,Big River 118,"1,023",35,18,39,55,37,First Nations Communities
4716860,Ahtahkakoop 104,"1,019",43,28,62,59,48,First Nations Communities
4716861,Saulteaux 159A,15, , , , ,,First Nations Communities
4716862,Witchekan Lake 117,254,38,20,54,61,43,First Nations Communities
4716863,Chitek Lake 191,707,32,25,41,60,40,First Nations Communities
4716870,Lucky Man,0, , , , ,,First Nations Communities
4717001,Meota No. 468,800,74,36,91,90,73,Non-Aboriginal Communities
4717002,Cochin,150, , , , ,58,Non-Aboriginal Communities
4717004,Metinota,32, , , , ,,Non-Aboriginal Communities
4717005,Aquadeo,53, , , , ,,Non-Aboriginal Communities
4717006,Meota,274,76,34,96,77,71,Non-Aboriginal Communities
4717008,Turtle River No. 469,374,70,36,99,95,75,Non-Aboriginal Communities
4717009,Vawn,49, , , , ,,Non-Aboriginal Communities
4717011,Edam,398,79,35,97,90,75,Non-Aboriginal Communities
4717013,Paynton No. 470,301,60,45,90,93,72,Non-Aboriginal Communities
4717014,Paynton,161, , , , ,77,Non-Aboriginal Communities
4717017,Eldon No. 471,838,77,35,92,98,75,Non-Aboriginal Communities
